12/6,Mavericks,Suns,165,-185
12/7,Nuggets,Pacers,110,-130
12/7,Celtics,76ers,-130,110
12/7,Wizards,Hawks,400,-500
12/7,Bulls,Pistons,-150,130
12/7,Warriors,Nets,230,-270
12/7,Cavaliers,Timberwolves,390,-490
12/7,Grizzlies,Pelicans,-380,310
12/7,Rockets,Spurs,320,-400
12/7,Hornets,Bucks,250,-300
12/7,Raptors,Jazz,240,-280
12/7,Lakers,Thunder,280,-340
12/7,Magic,Kings,130,-150
12/8,Suns,Clippers,475,-650
12/8,Warriors,Wizards,-190,165
12/8,Spurs,Hornets,-550,425
12/8,Pelicans,Heat,1300,-2200
12/8,76ers,Celtics,230,-270
12/8,Pistons,Cavaliers,-120,100
12/8,Hawks,Grizzlies,250,-300
12/8,Knicks,Bulls,-140,120
12/8,Mavericks,Rockets,220,-260
12/8,Kings,Trail Blazers,230,-270
12/9,Raptors,Clippers,550,-750
12/9,Bucks,Nets,210,-250
12/9,Pacers,Thunder,475,-650
12/9,Nuggets,Knicks,170,-200
12/9,Magic,Suns,145,-165
12/9,Jazz,Lakers,250,-300
12/10,Pistons,76ers,200,-240
12/10,Warriors,Hornets,-190,160
12/10,Hawks,Heat,240,-280
12/10,Spurs,Rockets,-320,260
12/10,Kings,Mavericks,210,-250
12/10,Raptors,Trail Blazers,125,-145
12/11,Knicks,Nets,-165,145
12/11,Lakers,Cavaliers,-290,245
12/11,Nuggets,Pistons,-200,170
12/11,Wizards,Pelicans,190,-230
12/11,Clippers,Bulls,-165,145
12/12,Nets,Raptors,-320,260
12/12,Hawks,Magic,-225,185
12/12,Cavaliers,Pacers,305,-365
12/12,Bulls,76ers,110,-130
12/12,Clippers,Hornets,-440,330
12/12,Warriors,Heat,310,-380
12/12,Nuggets,Timberwolves,150,-170
12/12,Kings,Bucks,280,-340
12/12,Pelicans,Thunder,1300,-2300
12/12,Mavericks,Celtics,215,-255
12/12,Wizards,Rockets,550,-750
12/12,Grizzlies,Suns,-270,230
12/12,Spurs,Jazz,-170,150
12/13,Hornets,Hawks,505,-665
12/13,Lakers,Knicks,215,-255
12/13,Spurs,Trail Blazers,-295,245
12/14,Lakers,Wizards,-270,230
12/14,Mavericks,Raptors,-220,180
12/14,76ers,Pacers,220,-260
12/14,Bucks,Cavaliers,-155,135
12/14,Pistons,Nets,310,-380
12/14,Celtics,Rockets,120,-140
12/14,Timberwolves,Pelicans,-175,155
12/14,Kings,Thunder,850,-1250
12/14,Warriors,Magic,-175,155
12/14,Jazz,Suns,-135,115
12/14,Grizzlies,Nuggets,-105,-115
12/15,Warriors,Hawks,240,-290
12/15,Magic,Hornets,100,-120
12/15,Wizards,Heat,1835,-3635
12/15,Pacers,Pistons,-130,110
12/15,Cavaliers,Knicks,515,-715
12/15,Mavericks,Timberwolves,-195,-195
12/15,Nets,Bulls,160,-185
12/15,Celtics,Spurs,370,-470
12/15,Clippers,Bucks,-200,175
12/15,Grizzlies,Jazz,120,-140
12/16,Rockets,Raptors,-175,155
12/16,Nuggets,Kings,-185,165
12/16,Lakers,76ers,-155,135
12/16,Pelicans,Trail Blazers,175,-210
12/17,Timberwolves,Magic,-175,155
12/17,Clippers,Pistons,-300,250
12/17,Rockets,Knicks,300,-360
12/17,Bulls,Grizzlies,210,-250
12/17,Spurs,Thunder,190,-230
12/17,Kings,Suns,250,-300
12/18,Hawks,Wizards,-310,260
12/18,Raptors,Cavaliers,170,-195
12/18,Jazz,Nets,170,-195
12/18,Timberwolves,Heat,375,-475
12/18,Celtics,Bulls,105,-125
