01/01/2012,Raptors,Magic,0021100058,1610612761,1610612753,1,2.04,0.455,0.397,0.651,0.22,0.65,0.44,0.28,0.1,0.1,0.18,1.93,0.477,0.413,0.808,0.16,0.65,0.52,0.31,0.15,0.09,-0.08,750,-1100
01/01/2012,Hornets,Heat,0021100059,1610612766,1610612748,1,2.28,0.52,0.438,0.743,0.17,0.7,0.5,0.35,0.23,0.14,0.25,1.88,0.414,0.314,0.711,0.28,0.69,0.46,0.34,0.12,0.11,-0.31,1200,-2000
01/01/2012,Nets,Cavaliers,0021100060,1610612751,1610612739,1,1.98,0.458,0.41,0.674,0.23,0.59,0.44,0.35,0.17,0.12,0.09,1.74,0.388,0.303,0.78,0.25,0.62,0.33,0.36,0.15,0.09,-0.29,115,-135
01/01/2012,Mavericks,Timberwolves,0021100061,1610612742,1610612750,1,2.06,0.437,0.345,0.704,0.29,0.74,0.38,0.42,0.15,0.05,0.04,1.96,0.408,0.308,0.774,0.17,0.59,0.44,0.32,0.24,0.07,-0.16,-140,120
01/01/2012,Grizzlies,Bulls,0021100062,1610612763,1610612741,1,2.1,0.462,0.407,0.75,0.29,0.66,0.48,0.33,0.15,0.11,0.23,1.84,0.429,0.162,0.707,0.26,0.65,0.35,0.37,0.18,0.1,-0.19,240,-280
01/01/2012,Lakers,Nuggets,0021100063,1610612747,1610612743,1,2.17,0.464,0.264,0.783,0.16,0.68,0.45,0.29,0.28,0.06,0.15,1.93,0.446,0.234,0.723,0.25,0.68,0.44,0.32,0.14,0.13,0.09,185,-225
01/01/2012,Pelicans,Kings,0021100064,1610612740,1610612758,1,1.94,0.404,0.354,0.647,0.32,0.58,0.3,0.3,0.13,0.08,-0.12,1.77,0.395,0.158,0.722,0.36,0.74,0.33,0.3,0.13,0.13,-0.06,155,-175
01/01/2012,Trail Blazers,Clippers,0021100065,1610612757,1610612746,1,2.03,0.461,0.341,0.652,0.21,0.53,0.47,0.28,0.18,0.09,-0.07,2.12,0.448,0.333,0.823,0.27,0.72,0.46,0.35,0.15,0.13,0.16,135,-155
01/02/2012,Warriors,Suns,0021100066,1610612744,1610612756,1,1.91,0.415,0.278,0.825,0.25,0.66,0.43,0.27,0.13,0.1,-0.02,1.86,0.436,0.302,0.676,0.24,0.65,0.44,0.31,0.19,0.09,-0.15,160,-180
01/02/2012,Wizards,Celtics,0021100067,1610612764,1610612738,1,2.01,0.478,0.483,0.763,0.19,0.57,0.5,0.35,0.12,0.12,-0.01,1.78,0.398,0.279,0.752,0.19,0.59,0.32,0.3,0.19,0.14,-0.25,600,-800
01/02/2012,Pacers,Nets,0021100068,1610612754,1610612751,0,1.78,0.384,0.292,0.785,0.27,0.59,0.33,0.34,0.15,0.11,-0.29,1.94,0.411,0.442,0.792,0.27,0.67,0.4,0.29,0.2,0.13,0.12,-250,210
01/02/2012,Raptors,Knicks,0021100069,1610612761,1610612752,0,1.94,0.402,0.31,0.803,0.18,0.55,0.36,0.29,0.18,0.11,-0.05,1.92,0.47,0.413,0.804,0.15,0.68,0.5,0.32,0.14,0.09,-0.05,325,-400
01/02/2012,Hawks,Heat,0021100070,1610612737,1610612748,0,2.22,0.512,0.426,0.733,0.17,0.69,0.5,0.34,0.21,0.13,0.18,2.07,0.453,0.409,0.738,0.25,0.65,0.42,0.26,0.16,0.11,0.24,500,-650
01/02/2012,Magic,Pistons,0021100071,1610612753,1610612765,1,1.83,0.441,0.367,0.806,0.22,0.57,0.4,0.34,0.13,0.06,-0.08,1.97,0.454,0.392,0.654,0.21,0.61,0.43,0.29,0.12,0.1,0.11,-210,175
